,#AUTHID,sEXT,sNEU,sAGR,sCON,sOPN,NETWORKSIZE,positive,negative,joy,sadness,fear,disgust,anticipation,surprise,sum_emotions,punctuation
4730,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,0,0,0,2
4731,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,2,1,1,0,0,0,2,2,6,0
4732,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,2,0,1,2,0,1,1,6,0
4733,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,0,0,0,1
4734,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,1,0,0,0,0,0,0,1,0
4735,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,1,1,1,1
4736,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,2,1,2,0,1,1,2,2,9,0
4737,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,3,0,0,0,0,0,0,0,3,0
4738,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,0,0,0,0
4739,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,0,0,0,0
4740,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,0,0,0,0
4741,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,0,0,0,1
4742,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,1,0,1,0,0,0,1,1,3,0
4743,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,1,0,0,0,0,0,0,1,1
4744,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,1,3,1,3,1,2,1,1,12,1
4745,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,1,1,0,1,0,0,0,0,3,0
4746,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,0,0,0,0
4747,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,1,0,0,0,0,0,0,1,0
4748,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,1,0,0,0,1,2
4749,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,1,1,1,1
4750,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,1,0,0,0,0,0,0,0,1,0
4751,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,1,0,0,0,0,0,0,1,0
4752,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,0,0,0,0
4753,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,0,0,0,1
4754,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,2,1,0,0,0,0,1,1,4,0
4755,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,0,0,0,0,0,0,0,0,0,1
4756,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,2,0,2,0,0,0,2,2,6,1
4757,f7456ac4e6b20911c40fdad18908a8d2,4.25,1.55,4.45,4.35,3.8,317.0,1,0,0,0,1,0,0,0,2,0
4758,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,1,0,0,0,1,0
4759,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,1,0,0,0,0,1,1,2,1
4760,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,1,1,3,0
4761,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4762,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,0,0,0,0,0,0,1,0
4763,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,1,1,3,2
4764,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4765,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,0,0,2,1
4766,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,0,0,2,0
4767,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4768,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,1,0,0,0,0,0,3,0
4769,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4770,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,2,0,1,2,0,3,3,8,0
4771,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4772,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,1,1,3,0
4773,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,1,1,3,2
4774,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,1,1,3,2
4775,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,1,1,1,1
4776,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,0,0,2,1
4777,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,1,0,0,0,1,0,0,2,0
4778,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,0,0,2,0
4779,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4780,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,1,0,1,0,1,0,0,3,0
4781,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,0,0,2,1
4782,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,1,1,1,0,0,0,0,4,0
4783,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,0,0,0,0,1,1,2,0
4784,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4785,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4786,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4787,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,2,2,4,0
4788,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,2
4789,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,2,0,0,0,1,1,5,1
4790,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,1,1,1,1
4791,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,1,1,1,1,0,1,1,6,0
4792,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,1,0,0,0,0,0,3,1
4793,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4794,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,3,0,2,0,0,0,1,1,6,2
4795,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4796,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4797,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,1,0,0,0,0,0,0,1,1
4798,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,2,2,4,2
4799,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,2,0,0,1,1,1,6,0
4800,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,0,0,2,0
4801,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,0,0,2,0
4802,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,0,0,0,0,0,0,1,0
4803,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,1,1,3,1
4804,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4805,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4806,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,1,1,0,0,0,2,2,5,0
4807,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,2,0,0,0,0,0,4,0
4808,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,1,0,0,0,0,1,1,2,1
4809,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,0,0,2,0
4810,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,3,0,3,0,0,0,1,1,7,0
4811,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,1,0,1,0,0,0,0,3,0
4812,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,0,0,1,0,2,2,4,0
4813,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,3,3,5,0
4814,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4815,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4816,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,1,0,0,0,0,0,3,0
4817,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4818,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,1,1,0,0,0,0,4,0
4819,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,1,0,1,0,0,0,0,2,0
4820,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,1,1,3,1
4821,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,1,1,3,1
4822,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4823,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4824,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,1,0,0,0,0,0,0,1,1
4825,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,1,0,1,1,0,0,0,3,0
4826,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,1,0,1,0,1,0,0,3,0
4827,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,1,0,0,0,0,0,0,1,1
4828,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,1,0,0,0,1,0,0,3,1
4829,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,1,1,1,0
4830,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,2,0,0,0,0,0,4,1
4831,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4832,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,0,0,0,0,0,0,1,0
4833,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4834,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4835,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4836,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,1,1,3,1
4837,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,2,0,0,0,1,1,5,1
4838,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,1,1,3,2
4839,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4840,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,2,2,1,0,2,2,2,11,0
4841,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4842,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,1,2,2,1,0,0,0,8,0
4843,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,1,0,1,0,1,0,0,3,0
4844,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4845,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,3,1,0,3,0,3,3,12,1
4846,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,0,0,0,0,0,0,1,0
4847,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,3,0,2,1,0,0,1,1,7,1
4848,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,2,0,0,0,1,1,5,0
4849,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,2,0,0,0,0,0,4,0
4850,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4851,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4852,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4853,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,1,1,1,0
4854,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,2,0,1,0,0,0,0,3,0
4855,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,1,1,1,1,0,1,1,6,0
4856,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4857,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,1
4858,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,0,0,0,0,0,0,1,0
4859,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4860,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4861,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,1,1,1,4,0
4862,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4863,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4864,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,1,0,1,0,0,0,0,4,0
4865,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,0,0,0,0,0,0,1,2
4866,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,2,0,1,0,0,0,1,1,4,4
4867,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,0,0,0,0
4868,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,0,0,0,0,0,0,1,1,1,0
4869,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,3,0,2,0,0,0,3,3,8,1
4870,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,1,1,3,1
4871,181962441153a36333f0c60701823412,3.4,2.8,3.05,3.05,4.35,209.0,1,0,1,0,0,0,0,0,2,0
4872,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,1,0,1,1,2,1
4873,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,9
4874,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,1,0,0,0,0,0,0,0,1,0
4875,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,0
4876,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,0
4877,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,2,0,2,0,0,0,1,1,5,1
4878,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,1,0,0,0,0,1,1,2,0
4879,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,2,1,2,1,1,1,2,2,10,0
4880,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,0
4881,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,3,1,3,1,1,1,3,3,13,2
4882,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,1,0,0,0,0,0,0,1,38
4883,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,1
4884,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,1,1,0,0,0,0,0,0,2,0
4885,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,1,0,0,0,0,0,2,2,3,13
4886,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,2,0,0,0,0,0,0,0,2,0
4887,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,1,0,0,0,0,0,0,0,1,0
4888,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,1,0,0,0,0,0,0,1,28
4889,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,1,0,0,0,0,0,0,0,1,1
4890,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,1,0,1,0,1,0,0,3,0
4891,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,0
4892,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,1
4893,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,1
4894,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,1,0,0,0,0,0,0,0,1,0
4895,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,1,0,1,0,0,0,0,2,0
4896,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,22
4897,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,0
4898,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,1,0,1,0,0,0,1,1,3,0
4899,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,3,0,2,0,0,0,1,1,6,1
4900,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,17
4901,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,0
4902,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,2,0,1,0,0,0,0,0,3,0
4903,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,0
4904,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,1,0,0,0,0,0,1,1,2,0
4905,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,1,1,1,1
4906,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,1,0,0,0,0,0,1,1,2,0
4907,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,1,0,0,0,0,0,0,1,1
4908,efd5faf19d608aed64447940801cbc30,3.8,1.85,3.35,3.0,4.95,58.0,0,0,0,0,0,0,0,0,0,0
4909,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,1,1,1,1,1,1,1,7,0
4910,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,2,1,2,1,0,1,1,8,2
4911,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,1,1,1,1,1,1,1,7,0
4912,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,2,1,0,0,1,0,0,0,4,0
4913,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,0,1,0,0,0,1,1,3,1
4914,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,0,1,0,0,0,0,0,2,0
4915,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,0,0,0,0,0,1,1,2,3
4916,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,3,0,1,0,0,0,0,0,4,0
4917,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,2,0,0,0,0,0,0,0,2,0
4918,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,2,1,2,1,1,1,1,9,0
4919,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,0,0,0,0,0,0,0,1,1
4920,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,0,0,0,0,0,0,0,0,0
4921,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,1,0,0,0,0,0,0,1,0
4922,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,0,0,0,0,0,0,0,0,0
4923,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,1,0,1,1,1,0,0,4,1
4924,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,1,0,0,1,0,0,0,2,1
4925,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,0,0,0,0,0,0,0,0,0
4926,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,1,0,0,0,0,0,0,1,0
4927,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,0,0,0,0,0,0,0,0,3
4928,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,1,0,0,0,0,0,0,1,0
4929,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,1,1,1,0,0,1,1,5,2
4930,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,1,0,0,0,0,0,0,1,0
4931,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,0,0,0,0,0,0,0,0,3
4932,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,1,0,1,2,0,0,0,5,0
4933,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,0,0,0,0,0,0,0,0,0
4934,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,0,0,0,0,0,0,0,0,0
4935,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,2,0,0,0,1,0,0,3,0
4936,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,0,0,0,1,0,0,0,1,0
4937,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,0,0,0,0,0,0,0,0,0
4938,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,0,1,0,0,0,1,1,3,0
4939,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,1,1,1,1,0,2,2,7,0
4940,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,1,0,0,0,0,0,1,1,2,0
4941,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,2,1,0,1,1,0,0,0,5,0
4942,c6a9a43058c8cc8398ca6e97324c0fae,2.75,3.65,3.85,3.1,3.8,270.0,0,1,0,0,0,0,1,1,2,0
